Unit Cell,ID,Error,E1,E2,E3,Nu12,Nu13,Nu23,G12,G13,G23,Stiff volume,Total volume
Re-entrant,357,3.57E-05,0.441563634,3.37916159,154.4205687,-0.352304042,0.000853626,0.006553294,0.048420818,13.27500166,33.34605348,23.83143092,310.5881318
Re-entrant,358,1.91E-05,113.6644165,58.50465434,537.3065161,-0.450019369,0.080945175,0.047863049,1.710562331,47.21643188,69.00262312,126.6765673,474.1456462
Re-entrant,359,2.20E-05,36.31421334,14.20705809,536.1620552,-1.288798261,0.020487436,0.008060417,0.807029018,46.47387524,68.59253115,126.6765673,474.1456462
Re-entrant,360,2.21E-05,35.2821896,13.75964456,536.1252363,-1.299983783,0.019742565,0.007699253,0.775385772,46.44528352,68.57685328,126.6765673,474.1456462
Re-entrant,361,3.94E-05,49.83879266,27.30281246,142.6102949,0.017969834,0.145329776,0.10064815,0.515939737,15.17247347,16.48388423,41.38329151,586.8933748
Re-entrant,362,4.45E-05,2.354348835,0.631702525,141.5698388,-1.8601059,0.005778259,0.0017525,0.032164574,14.61379307,16.12242176,41.38329151,586.8933748
Re-entrant,363,4.59E-05,1.011808757,0.267481788,141.5276932,-1.914587232,0.002145576,0.000567442,0.01259544,14.59226289,16.10860874,41.38329151,586.8933748
Re-entrant,364,3.25E-05,19.65678752,10.16666589,211.9588774,1.242150397,0.019266013,0.025392143,0.886463707,52.96973813,31.91500288,78.86269886,756.1626729
Re-entrant,365,3.20E-05,13.02315261,5.469862393,209.6286723,1.419924823,0.018553689,0.00790441,0.329553813,52.63125896,31.55672544,78.86269886,756.1626729
Re-entrant,366,3.30E-05,12.85291044,5.38531837,209.5834813,1.423143058,0.018396823,0.007709336,0.305407554,52.6183339,31.54303844,78.86269886,756.1626729
Re-entrant,367,3.37E-06,57.02478121,29.06799203,361.2432163,1.140115535,0.043818592,0.031630914,2.871909401,90.68488314,59.29466638,120.4034294,674.4872329
Re-entrant,368,4.95E-06,52.29384905,23.60551947,358.7240348,1.214247017,0.043704749,0.019789593,2.198364697,90.35307438,58.93180972,120.4034294,674.4872329
Re-entrant,369,4.98E-06,52.16839724,23.51963721,358.6824955,1.215502334,0.04363319,0.019671753,2.171812042,90.34039692,58.91794503,120.4034294,674.4872329
Re-entrant,370,2.01E-05,152.692909,36.04691988,312.5210984,-0.481677692,0.175235251,0.058007542,0.719053428,62.75686289,28.40646563,189.5921874,1223.90199
Re-entrant,371,2.17E-05,65.81656932,7.473260716,311.2395547,-2.195722145,0.063842145,0.007362579,0.242176206,62.27759396,28.01684659,189.5921874,1223.90199
Re-entrant,372,2.17E-05,64.12920983,7.20616525,311.1971984,-2.229548618,0.061821195,0.006946589,0.224375909,62.2592229,28.00195442,189.5921874,1223.90199
Re-entrant,373,1.91E-05,70.29637387,19.91822322,145.6270949,0.292636927,0.170005582,0.08084068,0.492421491,22.97894343,9.219851668,87.19038164,1211.610043
Re-entrant,374,2.47E-05,10.02362794,0.349109767,144.602379,-4.865772299,0.02240035,0.001045021,0.027607084,22.35619056,8.851117493,87.19038164,1211.610043
Re-entrant,375,2.36E-05,4.166684892,0.133268499,144.5615022,-5.383236877,0.008646936,0.000276569,0.007925176,22.33211364,8.835339427,87.19038164,1211.610043
Re-entrant,376,6.74E-05,77.0971584,113.2329452,343.1262251,0.388817528,0.078301184,0.105652432,1.327823807,82.27370452,54.14932675,140.1033061,826.7334048
Re-entrant,377,6.64E-05,65.45975141,107.6572197,340.5600473,0.330287999,0.057735171,0.094879256,0.743519393,81.92715988,53.78452976,140.1033061,826.7334048
Re-entrant,378,6.59E-05,65.30420736,107.5635256,340.5181297,0.329958774,0.057532859,0.094764328,0.72023983,81.91392066,53.77059124,140.1033061,826.7334048
Re-entrant,379,1.99E-05,41.21824771,12.03178941,311.2182732,1.612821831,0.025390001,0.022924326,3.887321822,80.46826489,45.80261677,93.43218102,607.0969972
Re-entrant,380,2.26E-05,23.01901829,4.85425968,309.4004519,2.014678851,0.022187547,0.004779735,3.257861677,80.13472307,45.43638222,93.43218102,607.0969972
Re-entrant,381,2.29E-05,22.68151179,4.765662673,309.3577667,2.020736181,0.021996721,0.004620807,3.2338128,80.12198314,45.42238438,93.43218102,607.0969972
Re-entrant,382,3.82E-05,76.45748252,154.1237447,380.2745718,-0.224714713,0.081169363,0.145346092,1.696697984,64.11915731,69.97862756,108.721952,577.4918388
Re-entrant,383,4.06E-05,41.29693402,100.9385497,378.4276314,-0.374885208,0.032878784,0.080211905,1.230303859,63.71127823,69.61820586,108.721952,577.4918388
Re-entrant,384,4.02E-05,40.95235607,100.329109,378.3866883,-0.376245128,0.03246716,0.079542884,1.212287354,63.69568008,69.60443402,108.721952,577.4918388
Re-entrant,385,6.67E-06,125.1530952,33.88818813,313.8054222,-0.390939975,0.146815866,0.055566484,0.745105826,48.15145233,30.08327882,141.5387186,909.2881105
Re-entrant,386,9.05E-06,35.88257765,4.355388067,312.6727344,-2.370832729,0.034854829,0.004342788,0.188600486,47.5874293,29.69462867,141.5387186,909.2881105
Re-entrant,387,8.96E-06,33.95112408,4.070422812,312.630835,-2.414459697,0.03257729,0.003905029,0.166845698,47.56576915,29.67977758,141.5387186,909.2881105
Re-entrant,388,3.40E-06,48.94702568,39.54254144,123.0665581,-0.215463997,0.177831414,0.153955969,0.423849292,27.54968587,14.33031843,67.69050561,1116.350795
Re-entrant,389,3.13E-06,5.689216298,4.031019918,121.8872162,-1.081738243,0.014682547,0.010498791,0.036774213,27.16729805,13.97205445,67.69050561,1116.350795
Re-entrant,390,3.33E-06,4.966076897,3.51423584,121.8410059,-1.095934744,0.012228918,0.008653966,0.020665865,27.15266997,13.95836937,67.69050561,1116.350795
Re-entrant,391,6.62E-05,35.56340152,235.7840918,445.6509531,0.190977576,0.035976895,0.151885873,4.745175418,60.39524821,119.4718921,66.99912444,303.5702066
Re-entrant,392,6.65E-05,17.43874806,213.9465157,443.7533003,0.152611937,0.011864553,0.144547916,4.116888265,59.99858857,119.1499551,66.99912444,303.5702066
Re-entrant,393,6.72E-05,17.25561381,213.4514742,443.7141996,0.152358247,0.011666067,0.144317683,4.092249783,59.98343042,119.1376536,66.99912444,303.5702066
Re-entrant,395,4.46E-05,55.3356173,13.19771439,509.5771296,-1.552908417,0.032775049,0.007876865,0.771867359,56.05572411,57.47938041,157.2929236,619.7866821
Re-entrant,396,4.47E-05,54.11164105,12.8382556,509.5396153,-1.568814458,0.031859517,0.007559082,0.74110036,56.0292218,57.46344122,157.2929236,619.7866821
Re-entrant,397,0.00010595,71.22410085,17.7980726,437.412657,1.693635077,0.037117567,0.021032836,16.51476964,115.8635545,64.42849196,117.8636939,543.8676202
Re-entrant,398,0.00011417,48.25112162,9.089172331,435.5482866,2.05942254,0.03313381,0.006316547,15.80086787,115.5361611,64.05109501,117.8636939,543.8676202
Re-entrant,399,0.0001141,47.87081966,8.990657247,435.5087985,2.064430808,0.032975051,0.006193648,15.77372472,115.5236494,64.03665848,117.8636939,543.8676202
Re-entrant,400,2.00E-05,78.52580151,180.0075542,379.9219649,0.170555069,0.07583228,0.150528876,2.150945709,81.37494283,67.77010678,128.567752,684.4416049
Re-entrant,401,2.02E-05,62.82107507,173.8570383,377.5337124,0.098807947,0.050009786,0.138216418,1.651133478,81.01409319,67.40999908,128.567752,684.4416049
Re-entrant,402,1.99E-05,62.64522226,173.7772546,377.49272,0.098275689,0.049785,0.138104664,1.631584879,81.00030458,67.39624471,128.567752,684.4416049
Re-entrant,403,1.23E-05,99.43786824,13.49891122,220.7372246,1.728723618,0.108325662,0.041109435,1.171507892,66.78704567,17.83202431,111.3136236,1018.414586
Re-entrant,404,7.99E-06,20.1727045,0.672179718,219.6420237,5.11477684,0.026799747,0.001068994,0.473364272,66.45299388,17.45731877,111.3136236,1018.414586
Re-entrant,405,7.51E-06,16.89602938,0.546831118,219.5986306,5.251299243,0.023080604,0.000747339,0.443007586,66.44022894,17.4430004,111.3136236,1018.414586
Re-entrant,406,6.75E-06,104.3438213,17.55915129,378.8571764,1.863862289,0.065357641,0.026008118,5.11518369,108.0978558,45.06256889,144.0545619,767.3672551
Re-entrant,407,9.37E-06,61.49351327,6.163379272,377.2582661,2.724897221,0.048712838,0.004977657,4.432231366,107.7758028,44.67953226,144.0545619,767.3672551
Re-entrant,408,9.39E-06,60.71685472,6.048088046,377.2173453,2.739055606,0.048287749,0.004810085,4.40586278,107.7634941,44.66489211,144.0545619,767.3672551
Re-entrant,409,1.42E-05,130.0752795,99.61159094,475.868104,-0.457214029,0.10163015,0.081205173,2.01866139,73.05729788,74.30527809,149.0091231,631.3576307
Re-entrant,410,1.52E-05,74.18862481,53.40721386,474.1775997,-0.785316727,0.047083766,0.033918403,1.461256119,72.57409441,73.9201767,149.0091231,631.3576307
Re-entrant,411,1.52E-05,73.61338594,52.961591,474.1390302,-0.788650623,0.046577365,0.033510336,1.440548502,72.55558271,73.90545767,149.0091231,631.3576307
Re-entrant,412,1.50E-05,66.75511365,11.68681465,184.1116687,1.685891822,0.079545485,0.043975367,0.830704949,54.37612823,17.42386071,93.36178203,1025.598011
Re-entrant,413,1.42E-05,13.48761949,0.740613004,182.94652,4.026246048,0.021464632,0.001381302,0.277031191,54.04117116,17.05663766,93.36178203,1025.598011
Re-entrant,414,1.46E-05,11.65825583,0.626573229,182.9018261,4.103421517,0.019133832,0.001024809,0.254916656,54.02837756,17.04260615,93.36178203,1025.598011
Re-entrant,415,8.03E-05,37.33267543,9.184232298,145.6855777,1.580631049,0.04674327,0.045908646,0.647968139,41.14807351,16.10736846,68.18627644,948.9168873
Re-entrant,416,5.85E-05,5.828179395,0.565585171,144.4388301,3.100189053,0.011516582,0.001369486,0.115777072,40.80985888,15.74661373,68.18627644,948.9168873
Re-entrant,417,5.51E-05,4.86464862,0.464579407,144.3932756,3.143593671,0.010099767,0.000967551,0.090826209,40.79694119,15.73283024,68.18627644,948.9168873
Re-entrant,418,1.26E-05,105.0078524,61.33481147,423.2434011,-0.507677014,0.097369873,0.063598631,1.264462937,50.44608984,59.91787423,117.1579675,557.6714339
Re-entrant,419,1.48E-05,34.96144177,16.84408271,421.9538102,-1.169485232,0.025060281,0.012123012,0.641232831,49.88764668,59.531607,117.1579675,557.6714339
Re-entrant,420,1.48E-05,34.11060472,16.39889,421.9141321,-1.177539968,0.024254573,0.011660696,0.618247092,49.86621618,59.51684136,117.1579675,557.6714339
Re-entrant,421,5.29E-05,63.04383482,78.57115795,218.0328006,-0.168841047,0.120309861,0.142302627,0.586129531,51.21715355,27.44907651,115.6464912,1074.85135
Re-entrant,422,5.34E-05,27.94306104,41.13974332,216.2272555,-0.493364798,0.039037884,0.057387553,0.12689523,50.84890124,27.08405143,115.6464912,1074.85135
Re-entrant,423,5.30E-05,27.51460221,40.63568686,216.1822509,-0.496918993,0.0381817,0.056389954,0.106341269,50.83482589,27.07010692,115.6464912,1074.85135
Re-entrant,424,8.68E-05,51.48217054,266.2204488,450.396159,0.143660227,0.046763279,0.178271375,3.667707225,69.17195297,110.2893955,84.25944891,377.8637656
Re-entrant,425,8.95E-05,30.69403256,261.7690729,448.3183218,0.099096966,0.020617238,0.175165725,3.054566935,68.77719158,109.9565415,84.25944891,377.8637656
Re-entrant,426,8.95E-05,30.48569248,261.6677576,448.2789727,0.098782119,0.020401049,0.175115471,3.030637338,68.76209851,109.9438261,84.25944891,377.8637656
Re-entrant,427,6.48E-06,63.88481979,81.44472849,217.9481229,-0.022624039,0.1170667,0.14070715,0.577732611,55.50207182,25.14227408,133.7236195,1244.712379
Re-entrant,428,6.80E-06,35.44406925,56.38877821,215.8985265,-0.289042651,0.049482898,0.078613731,0.106781736,55.14545072,24.77532812,133.7236195,1244.712379
Re-entrant,429,6.88E-06,35.08240341,56.05704666,215.8534935,-0.291825763,0.048759335,0.077910497,0.085778598,55.13181805,24.76131101,133.7236195,1244.712379
Re-entrant,430,1.71E-05,104.9321745,23.83463849,255.8604003,0.087356533,0.14346647,0.053031548,0.651257773,35.28461861,16.51716729,134.2879978,1058.481075
Re-entrant,431,1.92E-05,21.12579624,0.835278937,254.872683,-4.388135314,0.025702576,0.001165902,0.07720675,34.57307775,16.12950365,134.2879978,1058.481075
Re-entrant,432,1.94E-05,16.12959874,0.606615088,254.8308795,-4.662144758,0.018993202,0.000715125,0.051583602,34.54563941,16.11469024,134.2879978,1058.481075
Re-entrant,433,9.41E-06,51.68341088,20.94993025,151.1324829,0.286325202,0.129139071,0.078509663,0.573617655,15.41237613,11.91244645,53.90346348,721.5401558
Re-entrant,434,1.08E-05,4.012410616,0.346587032,150.1222304,-3.213124317,0.009119647,0.001026977,0.034332772,14.74135465,11.54464916,53.90346348,721.5401558
Re-entrant,435,2.01E-05,1.085565252,0.089208321,150.0827976,-3.436717027,0.002151757,0.000173046,0.00961658,14.71544823,11.53055306,53.90346348,721.5401558
Re-entrant,436,0.0001728,29.32105487,109.4683625,308.2613181,0.317164763,0.043019531,0.100100566,1.497794167,54.26898888,67.46989655,69.64432898,457.4911638
Re-entrant,437,0.00017609,15.21210915,93.57666681,306.0870098,0.26307599,0.015001869,0.091627147,0.91935445,53.90102562,67.12595604,69.64432898,457.4911638
Re-entrant,438,0.00017595,15.04791223,93.20694037,306.0442016,0.262746226,0.014748638,0.091368509,0.89608944,53.88696285,67.11281967,69.64432898,457.4911638
Re-entrant,439,3.97E-05,71.57004292,63.29948398,259.4016556,-0.421011666,0.117560068,0.106994878,0.680853468,43.67582619,38.61787323,90.56115489,705.2950146
Re-entrant,440,4.30E-05,18.44721168,15.70750292,258.0440157,-0.916904009,0.021737282,0.018531632,0.22912905,43.25004582,38.2534341,90.56115489,705.2950146
Re-entrant,441,4.31E-05,17.8192998,15.16861195,258.0002625,-0.922691059,0.020717067,0.017635038,0.210483165,43.23374613,38.23951041,90.56115489,705.2950146
Re-entrant,442,3.11E-05,60.53756977,176.6134275,495.2578467,-0.249603957,0.053357718,0.129105901,2.216775822,44.03694846,110.7403471,75.08150599,305.6075784
Re-entrant,443,3.25E-05,18.08694828,74.70060597,493.8722827,-0.387134696,0.011098616,0.04558389,1.648649025,43.49148023,110.3931902,75.08150599,305.6075784
Re-entrant,444,3.25E-05,17.66856001,73.29451107,493.8343309,-0.388409466,0.010734083,0.044526898,1.626580323,43.4705115,110.3799226,75.08150599,305.6075784
Re-entrant,445,2.60E-05,81.57784007,15.60325448,317.2678709,1.776744056,0.058655505,0.028593534,2.502009675,89.97463741,38.00028399,131.4815907,837.1385745
Re-entrant,446,2.51E-05,46.54799191,5.254518341,315.6331629,2.597177153,0.04403509,0.005083302,1.883244791,89.64917973,37.62494473,131.4815907,837.1385745
Re-entrant,447,2.51E-05,45.87829622,5.145658472,315.590697,2.611217222,0.043611416,0.004891619,1.859078408,89.63674899,37.61060318,131.4815907,837.1385745
Re-entrant,448,2.66E-05,52.76177847,217.2099438,502.0065952,0.278699115,0.040924875,0.12580917,6.336030307,80.8202098,128.9462068,87.01118884,350.0282427
Re-entrant,449,2.59E-05,36.26354041,202.1541541,499.8108751,0.247720846,0.021824099,0.121298114,5.652878594,80.43495631,128.6217017,87.01118884,350.0282427
Re-entrant,450,2.59E-05,36.0911873,201.8807083,499.772925,0.247536074,0.021663988,0.121183594,5.62647517,80.42023093,128.6093143,87.01118884,350.0282427
Re-entrant,451,3.03E-05,82.68124821,74.99689988,446.9714095,-0.442493183,0.076556015,0.070864847,1.367176565,41.83436931,72.7477984,92.7426469,417.6955389
Re-entrant,452,3.48E-05,21.53088387,18.95663231,445.7588643,-0.906499244,0.014660361,0.012918315,0.737637682,41.24858903,72.3698409,92.7426469,417.6955389
Re-entrant,453,3.50E-05,20.84624196,18.34967735,445.719825,-0.911647053,0.01403133,0.012350973,0.714581041,41.22608366,72.35538752,92.7426469,417.6955389
Re-entrant,454,0.00011484,20.22099825,85.29832924,284.3382925,0.341295204,0.03658834,0.07727551,1.513391205,45.8315523,66.6700746,54.82794907,390.4845845
Re-entrant,455,0.00011781,7.989941528,59.9299263,282.3833796,0.286473497,0.008588193,0.063498929,0.942631022,45.46297476,66.3304274,54.82794907,390.4845845
Re-entrant,456,0.00011747,7.844787381,59.32379367,282.3400661,0.286143424,0.008335385,0.063034712,0.919161147,45.4488897,66.31745773,54.82794907,390.4845845
Re-entrant,457,4.68E-06,39.49442846,76.1900531,170.2856099,0.012221966,0.105820084,0.167531079,0.506211411,38.241227,23.51044575,78.89386781,940.9071466
Re-entrant,458,3.02E-06,11.12379619,44.89232284,168.5295313,-0.255784838,0.020094447,0.080378314,0.067061984,37.87378314,23.15178044,78.89386781,940.9071466
Re-entrant,459,1.36E-06,10.75669423,44.15007792,168.4833237,-0.258638279,0.019152714,0.078612745,0.046955253,37.85973832,23.1380823,78.89386781,940.9071466
Re-entrant,460,1.36E-06,81.20444089,32.17209484,164.8680219,-0.337218777,0.195576375,0.101944163,0.461371547,34.86925532,16.83692398,96.0405508,1178.886848
Re-entrant,461,3.70E-06,13.24497128,2.745205845,163.7185837,-1.974434814,0.024983262,0.005369302,0.049337431,34.45299598,16.47205213,96.0405508,1178.886848
Re-entrant,462,3.81E-06,11.81090275,2.42298081,163.6732726,-2.009475217,0.021641088,0.004437613,0.031164677,34.43705469,16.45811385,96.0405508,1178.886848
Re-entrant,463,9.49E-06,33.92356485,38.43603808,455.3675074,0.821783153,0.024689625,0.025967631,14.57308602,92.96152075,101.7648357,86.62399528,384.5892851
Re-entrant,464,1.01E-05,31.42942446,36.21951483,452.8007729,0.811143346,0.020837782,0.024001059,13.91545961,92.6119087,101.4235422,86.62399528,384.5892851
Re-entrant,465,1.02E-05,31.35497631,36.13957889,452.7616147,0.811253525,0.020775413,0.023946527,13.89017771,92.59855232,101.4104905,86.62399528,384.5892851
Re-entrant,466,1.88E-05,50.40056902,81.09899687,209.29101,-0.181255996,0.10794239,0.154049227,0.58795015,44.18377274,29.94287847,90.09207439,871.7099195
Re-entrant,467,1.93E-05,16.93613045,35.47892918,207.7117368,-0.480613027,0.024740565,0.05161885,0.165092586,43.80680617,29.58200142,90.09207439,871.7099195
Re-entrant,468,1.94E-05,16.54295294,34.80940196,207.6666099,-0.483798823,0.023897219,0.050285113,0.14763516,43.79239484,29.56821744,90.09207439,871.7099195
Re-entrant,469,5.79E-08,25.7454892,55.92586795,125.842054,0.123448124,0.104265806,0.164866078,0.44142748,29.38605309,16.4416244,63.3220337,1023.604879
Re-entrant,470,3.66E-06,5.235547682,34.03464721,124.3514556,-0.183394012,0.013009508,0.082797101,0.04584077,29.0237516,16.0851006,63.3220337,1023.604879
Re-entrant,471,2.58E-06,4.935088023,33.22064276,124.3044821,-0.186838348,0.011912238,0.080178979,0.028289593,29.00990463,16.07148259,63.3220337,1023.604879
Re-entrant,472,2.47E-05,152.2982334,84.97395953,348.4719272,-0.369752667,0.15528924,0.095313148,0.854919902,83.87257286,40.19082132,208.0468911,1206.582167
Re-entrant,473,2.56E-05,104.7248682,51.38929199,346.4539937,-0.751124286,0.090875346,0.044651919,0.319098062,83.49105867,39.80739705,208.0468911,1206.582167
Re-entrant,474,2.55E-05,104.1850101,51.0614778,346.4122408,-0.755305984,0.090226371,0.044220311,0.29740993,83.47646423,39.79274434,208.0468911,1206.582167
Re-entrant,475,2.63E-05,141.1029569,43.61499146,335.7814602,-0.541144513,0.154460053,0.061772231,0.818993983,62.37144394,35.79729819,167.7522991,1007.836136
Re-entrant,476,2.75E-05,60.47637676,11.40815974,334.4141487,-1.724025994,0.054570559,0.010390407,0.311986457,61.8923466,35.40935375,167.7522991,1007.836136
Re-entrant,477,2.75E-05,59.22889073,11.10346863,334.3722371,-1.742545933,0.053138682,0.009961197,0.292007077,61.87398271,35.39452853,167.7522991,1007.836136
Re-entrant,478,7.77E-05,21.90273017,109.6350147,164.6184567,0.035926728,0.077314222,0.224482042,0.530116716,19.1056761,38.22107962,27.83647459,342.8408571
Re-entrant,479,8.36E-05,1.140189104,47.89569899,163.4590422,-0.110222892,0.00236276,0.089259063,0.127135432,18.71231332,37.8772953,27.83647459,342.8408571
Re-entrant,480,8.32E-05,0.911593188,41.85666906,163.4143069,-0.111570996,0.001673124,0.076839178,0.11056013,18.697265,37.86416397,27.83647459,342.8408571
Re-entrant,481,2.92E-05,150.6061781,33.2849649,390.9900063,-0.31968201,0.136184929,0.043709539,0.977323274,55.58714184,32.49171468,181.6770047,936.1264941
Re-entrant,482,3.46E-05,55.18423696,4.619247597,389.8893418,-2.663215349,0.04283,0.003678382,0.27999929,54.91468983,32.08290106,181.6770047,936.1264941
Re-entrant,483,3.50E-05,52.80716895,4.350248117,389.849078,-2.722752861,0.040635312,0.003347208,0.253138624,54.88883945,32.06727608,181.6770047,936.1264941
Re-entrant,484,8.97E-05,46.72491941,86.6574674,399.0733034,0.534658463,0.042517312,0.064165753,3.302804228,80.57932747,85.11502987,96.061989,486.9826606
Re-entrant,485,9.48E-05,38.339283,80.11191973,396.5399912,0.504503172,0.029052541,0.060596809,2.638996759,80.22516152,84.76959113,96.061989,486.9826606
Re-entrant,486,9.48E-05,38.22106816,79.96952245,396.4994527,0.50440859,0.028918957,0.060506449,2.613146263,80.21162953,84.75639603,96.061989,486.9826606
Re-entrant,487,0.00011578,16.50354767,51.73711328,274.527989,0.454706116,0.031113148,0.04459788,1.592364895,46.57119716,63.3414327,53.87086961,397.6525051
Re-entrant,488,0.0001221,7.485799995,34.20183633,272.4310269,0.404287173,0.00832933,0.037534565,1.010681427,46.20926339,63.00073189,53.87086961,397.6525051
Re-entrant,489,0.00012186,7.365848501,33.81604146,272.3874269,0.404030267,0.00811232,0.037244345,0.986684096,46.19543712,62.98771604,53.87086961,397.6525051
Re-entrant,490,2.79E-05,11.17803289,8.62638745,243.8030653,1.066103867,0.011566092,0.015296759,1.761138044,53.33739594,45.39351182,61.11222222,509.4179883
Re-entrant,491,2.87E-05,8.563262719,6.180522442,241.1657132,1.110693139,0.010632443,0.007720392,1.21944568,52.99349861,45.0416167,61.11222222,509.4179883
Re-entrant,492,2.85E-05,8.469368573,6.108293172,241.1212235,1.111743301,0.010537376,0.0076001,1.198346321,52.98036322,45.02817075,61.11222222,509.4179883
Re-entrant,493,4.18E-06,45.93301516,93.33047707,244.3292332,-0.246915656,0.089246702,0.152752553,0.700905587,36.54810864,44.35523477,64.82349551,536.3212779
Re-entrant,494,4.01E-06,9.221925516,26.17472405,243.013583,-0.499008169,0.011627434,0.032702652,0.278860287,36.13753537,44.00044518,64.82349551,536.3212779
Re-entrant,495,4.04E-06,8.831156385,25.18443786,242.9695179,-0.501548815,0.010902453,0.03109343,0.262412805,36.12182505,43.98689075,64.82349551,536.3212779
Re-entrant,496,2.55E-05,39.66477361,47.33373482,160.1550085,-0.15344274,0.119002507,0.133962344,0.504701307,14.04242442,27.17941474,30.47287301,385.0416919
Re-entrant,497,3.65E-05,1.206759997,1.689739571,159.092391,-0.821422116,0.002734031,0.003727499,0.046765001,13.54575535,26.81868197,30.47287301,385.0416919
Re-entrant,498,5.29E-05,0.62875316,0.890974846,159.0506067,-0.827165809,0.001184937,0.001679323,0.02862791,13.52664311,26.73182347,30.47287301,385.0416919
Re-entrant,499,3.52E-06,72.72964372,11.76369888,248.2978029,1.876463469,0.061320059,0.032760817,3.622563849,70.82384749,24.65872025,82.31464558,669.3097389
Re-entrant,500,4.51E-06,11.23584334,0.718501759,247.1701351,3.811637551,0.013180711,0.000994295,2.800352287,70.48627358,24.28459819,82.31464558,669.3097389
Re-entrant,501,4.50E-06,9.618269301,0.606273107,247.1270794,3.860131606,0.011675336,0.000736196,2.769187135,70.47337549,24.27029647,82.31464558,669.3097389
Re-entrant,502,5.67E-06,30.86433489,99.12362728,180.4601744,-0.090067174,0.089795088,0.206216684,0.514959799,19.49266938,39.07282493,31.76436479,356.8194693
Re-entrant,503,7.96E-06,1.433016176,13.16511897,179.2052978,-0.303861492,0.002689052,0.022880107,0.087864373,19.05776989,38.72639696,31.76436479,356.8194693
Re-entrant,504,7.60E-06,1.072124587,10.10195359,179.1611546,-0.306188714,0.001795272,0.016915548,0.068503683,19.04108604,38.71316154,31.76436479,356.8194693
Re-entrant,505,8.85E-06,145.6182639,15.3162035,269.7299521,1.734962529,0.138838785,0.037089455,2.342333821,83.70056009,17.35404598,133.1790765,995.9171477
Re-entrant,506,8.96E-06,28.56852689,0.544963907,268.7068623,6.711555136,0.031036309,0.000738878,1.553969423,83.36745003,16.96767339,133.1790765,995.9171477
Re-entrant,507,9.00E-06,22.26560816,0.407377902,268.6653243,6.975534091,0.024855287,0.00045593,1.522656726,83.3547262,16.95290797,133.1790765,995.9171477
Re-entrant,508,1.54E-05,36.21655383,221.6558433,326.016811,0.005597102,0.053373067,0.219542497,1.187693788,37.94274924,80.77701238,51.50030471,319.397236
Re-entrant,509,1.66E-05,7.217419888,181.1922794,324.3553664,-0.072499621,0.006806138,0.167914231,0.650865229,37.51160873,80.44162719,51.50030471,319.397236
Re-entrant,510,1.66E-05,6.904557312,179.5811214,324.3132383,-0.073156328,0.006386383,0.166116773,0.629220731,37.49509202,80.4288162,51.50030471,319.397236
Re-entrant,511,4.16E-05,33.65416137,170.185676,282.6725174,-0.003570912,0.058934032,0.200448222,1.114049505,42.94724556,60.02233944,63.49468084,454.1370352
Re-entrant,512,4.56E-05,10.69598629,134.0137264,281.1027817,-0.106899357,0.011570581,0.143337583,0.691532622,42.55802438,59.67547622,63.49468084,454.1370352
Re-entrant,513,4.56E-05,10.46205271,133.180612,281.0594647,-0.107766179,0.011166908,0.142155536,0.675367688,42.54313952,59.66222994,63.49468084,454.1370352
Re-entrant,514,2.02E-05,68.72344653,12.97088851,274.4026317,1.807069675,0.053139859,0.030108296,1.97987385,77.45103332,31.9047631,111.0418646,817.5753073
Re-entrant,515,2.56E-05,28.43957551,2.834751833,272.9650832,2.887647082,0.030977227,0.003218953,1.384417859,77.12117066,31.53265466,111.0418646,817.5753073
Re-entrant,516,2.53E-05,27.60113556,2.728174425,272.921644,2.908297811,0.030340679,0.002998516,1.361566943,77.10857148,31.51843582,111.0418646,817.5753073
Re-entrant,517,0.00010544,35.43923372,205.1889747,359.9465307,-0.10887783,0.049909139,0.198150761,1.381405644,31.04191287,89.88722867,47.16760328,264.6553805
Re-entrant,518,0.000108,5.319750687,78.13020819,358.7024153,-0.205345308,0.00458227,0.065782335,0.899926241,30.57866657,89.55235906,47.16760328,264.6553805
Re-entrant,519,0.00010763,5.022137139,74.95116689,358.6613068,-0.206198181,0.004200214,0.062690667,0.880638844,30.56090504,89.53956234,47.16760328,264.6553805
Re-entrant,520,3.54E-05,86.84951675,27.16545683,168.5025498,-0.202702975,0.195732125,0.08847288,0.47432905,32.28328406,15.53200491,95.97052563,1151.869994
Re-entrant,521,4.09E-05,12.62536484,1.414110399,167.4218508,-2.715702448,0.02349923,0.002842308,0.044228917,31.82073445,15.16474529,95.97052563,1151.869994
Re-entrant,522,4.11E-05,10.39436547,1.141337705,167.3771483,-2.792876424,0.018632144,0.00204628,0.025892897,31.80298816,15.15071401,95.97052563,1151.869994
Re-entrant,523,2.44E-05,32.00829473,27.14165369,259.5379413,0.883379008,0.039189476,0.037221252,1.066816403,64.04725009,39.7412486,103.8097807,812.2486328
Re-entrant,524,2.43E-05,28.77338345,23.57879599,256.8541694,0.886006924,0.033619371,0.02757894,0.557694366,63.70750073,39.38081736,103.8097807,812.2486328
Re-entrant,525,2.45E-05,28.66816697,23.48673039,256.8101206,0.886586798,0.033488803,0.027437035,0.536880724,63.69452557,39.36704868,103.8097807,812.2486328
Re-entrant,526,1.19E-05,90.85197903,12.91605905,202.0388074,1.682333849,0.107263366,0.043799745,1.819336051,60.49419486,15.25761077,83.26415373,832.5566901
